emp_no,first_name,last_name,dept_name
480090,Gad,Krone,Sales
480091,Morris,Shimshoni,Sales
480093,Masadi,Sambasivam,Sales
480096,Abdelaziz,Percebois,Sales
480102,Przemyslawa,Geffroy,Sales
480106,Brewster,Frezza,Sales
480114,Shakhar,Suri,Sales
480121,Martina,Benveniste,Sales
480130,Heng,Kinley,Sales
480135,Danny,Narahari,Sales
480158,Xiaoshan,Gente,Sales
480159,Kazuhiko,Buescher,Sales
480175,Elrique,Schmiedel,Sales
480176,Xiaopeng,Haddadi,Sales
480190,Kasturi,Brandsma,Sales
480190,Kasturi,Brandsma,Sales
480192,Dhritiman,Onuegbe,Sales
480194,Izaskun,Seghrouchni,Sales
480199,Fumiyo,Msuda,Sales
480211,Mansur,DasSarma,Sales
480219,Luise,Lemarechal,Sales
480242,King,Lorys,Sales
480243,Candida,Gerlach,Sales
480244,Etsuo,Pettis,Sales
480259,Giap,Antonakopoulos,Sales
480271,Zita,Sooriamurthi,Sales
480283,Elvia,Barreiro,Sales
480289,Dietrich,Verhoeff,Sales
480290,Yannik,Honglei,Sales
480296,Moriyoshi,Birnbaum,Sales
480316,Pranay,Feinberg,Sales
480317,Suebskul,Passafiume,Sales
480319,Alexius,Hiltgen,Sales
480320,Djenana,Eugenio,Sales
480322,Fumiko,Showalter,Sales
480328,Larisa,Tempesti,Sales
480337,Jouni,Cichocki,Sales
480344,Hatem,Neimat,Sales
480349,Khaled,Narlikar,Sales
480350,Zijian,Kalloufi,Sales
480353,Weiyi,Vural,Sales
480355,Taisook,Nooteboom,Sales
480366,Chikara,Eiter,Sales
480369,Bluma,Desikan,Sales
480369,Bluma,Desikan,Sales
480376,Akhilish,Kieras,Sales
480416,Armond,Toyoshima,Sales
480432,Domenick,Akiyama,Sales
480445,Youjian,Comellas,Sales
480456,Tse,Chartres,Sales
480459,Stevo,Oxman,Sales
480463,Mokhtar,Slaats,Sales
480484,King,Rosis,Sales
480495,Iara,Zongker,Sales
480495,Iara,Zongker,Sales
480500,Uwe,Lorcy,Sales
480506,Jaideep,Etalle,Sales
480536,Lansing,Gyorkos,Sales
480540,Shridhar,Scharstein,Sales
480541,Ranga,Quittner,Sales
480541,Ranga,Quittner,Sales
480544,Xianlong,Thambidurai,Sales
480556,Irene,Kropf,Sales
480584,Bernardo,Lichtman,Sales
480587,Tonia,Trystram,Sales
480590,Tzvetan,Asrin,Sales
480594,Jovan,Bierman,Sales
480618,Rance,Brodie,Sales
480631,Gao,Kavvadias,Sales
480656,Genki,Colorni,Sales
480660,Kazunori,Sambasivam,Sales
480670,Sanjoy,Penz,Sales
480674,Kannan,Giveon,Sales
480683,Jayesh,Wixon,Sales
480683,Jayesh,Wixon,Sales
480689,Rasiah,Krider,Sales
480694,Leszek,Schaad,Sales
480699,Jiafu,Garnick,Sales
480711,Srinidhi,Assaf,Sales
480730,Masami,Bonifati,Sales
480742,Christoper,Wynblatt,Sales
480742,Christoper,Wynblatt,Sales
480748,Zhongwei,Isard,Sales
480771,Jasminko,Iwayama,Sales
480775,Pradeep,Adachi,Sales
480788,Idoia,Vesna,Sales
480788,Idoia,Vesna,Sales
480789,Masami,Mahmud,Sales
480797,Ugo,Siprelle,Sales
480801,Maren,Benveniste,Sales
480809,Shalesh,Borovoy,Sales
480816,Naftali,Openshaw,Sales
480823,Ulf,Baig,Sales
480825,Georgy,Rosaz,Sales
480825,Georgy,Rosaz,Sales
480828,Bernt,Dayang,Sales
480839,Sumant,Brandsma,Sales
480841,Hatim,Barriga,Sales
480845,Adamantios,Beidas,Sales
480849,Leon,Perz,Sales
480850,Jasminko,Hardjono,Sales
480851,Mani,Christ,Sales
480855,Ottavia,Trumbly,Sales
480855,Ottavia,Trumbly,Sales
480859,Stabislas,Morton,Sales
480862,Maris,Kropp,Sales
480865,Akeno,Lorch,Sales
480871,Dipayan,Reutenauer,Sales
480883,Hitofumi,Rouquie,Sales
480893,Mooi,Morrey,Sales
480896,Atreye,Schlumberger,Sales
480920,Flemming,Plumb,Sales
480926,Guttorm,Magalhaes,Sales
480929,Isaac,Chenoweth,Sales
480941,Wuxu,Fontan,Sales
480941,Wuxu,Fontan,Sales
480942,Naftali,DasSarma,Sales
480966,Duri,Mahnke,Sales
480973,Emdad,Gien,Sales
480976,Peternela,Katzenelson,Sales
480981,Arco,Braccini,Sales
480994,Berry,Alpay,Sales
480995,Saeko,Argence,Sales
481000,Hidefumi,Zirintsis,Sales
481005,Remko,Zeilberger,Sales
481017,Mooi,Sethi,Sales
481019,Sampalli,Kalorkoti,Sales
481025,Hairong,Apsitis,Sales
481040,Shahaf,Serdy,Sales
481043,Kersti,Covnot,Sales
481058,Bouchung,Peral,Sales
481070,Miyeon,Gimbel,Sales
481070,Miyeon,Gimbel,Sales
481079,Sibyl,Fiutem,Sales
481082,Arup,Suermann,Sales
481086,Marek,Radivojevic,Sales
481096,Yongmao,Sadowsky,Sales
481109,Renee,Rosaz,Sales
481109,Renee,Rosaz,Sales
481116,Mokhtar,Famili,Sales
481128,Bodo,Gulak,Sales
481144,Pramod,Honglei,Sales
481152,Zeydy,Schiper,Sales
481153,Golgen,Thorelli,Sales
481165,Vasilis,Thummel,Sales
481170,Ugo,Gustavson,Sales
481172,Jaana,Usery,Sales
481179,Remmert,Rosay,Sales
481179,Remmert,Rosay,Sales
481182,Domenick,Penttonen,Sales
481185,Pramod,Denos,Sales
481200,Seongbae,Bain,Sales
481200,Seongbae,Bain,Sales
481202,Bedir,Boguraev,Sales
481208,Haldon,Heystek,Sales
481220,Shugo,Mukaidono,Sales
481222,Zhiwei,Wrigley,Sales
481228,Vishv,Cochrane,Sales
481231,Mahendra,Conry,Sales
481240,Shaleah,Goodrum,Sales
481250,Evgueni,Cullers,Sales
481269,Stepehn,Openshaw,Sales
481273,Halsur,Fontet,Sales
481288,Suzette,Chaudhuri,Sales
481296,Dmitri,Begiun,Sales
481297,Breannda,Koprowski,Sales
481307,Hatsukazu,Pappas,Sales
481311,Katsuo,Beeson,Sales
481311,Katsuo,Beeson,Sales
481312,Yefim,Schapiro,Sales
481313,Cullen,Rodier,Sales
481315,Yuichiro,Petereit,Sales
481321,Haldon,Randi,Sales
481322,Salvador,Hettesheimer,Sales
481322,Salvador,Hettesheimer,Sales
481327,Phillip,Kinley,Sales
481338,Kirk,Morrow,Sales
481339,Zijian,Thorensen,Sales
481341,Hidde,Ranka,Sales
481341,Hidde,Ranka,Sales
481343,Shaunak,Seiwald,Sales
481350,Ioana,Crabtree,Sales
481353,Herbert,Schaar,Sales
481355,LiMin,Munoz,Sales
481358,Dipankar,Spell,Sales
481364,Kazunori,Klassen,Sales
481365,Shaleah,Socorro,Sales
481367,Sverrir,Billingsley,Sales
481372,Alair,Lupu,Sales
481385,Heon,Kugler,Sales
481389,Oldrich,Luon,Sales
481398,Lijie,Koblick,Sales
481403,Magdalena,Rosen,Sales
481414,Heekeun,Selenyi,Sales
481415,Mokhtar,Kaltofen,Sales
481419,Masali,Coors,Sales
481419,Masali,Coors,Sales
481439,Kiam,Marakhovsky,Sales
481439,Kiam,Marakhovsky,Sales
481447,Baoqiu,Erez,Sales
481448,Kensei,Schlenzig,Sales
481475,Jessie,Danley,Sales
481476,Yahiko,Silva,Sales
481496,Christoph,Bonifati,Sales
481502,Bikash,Fordan,Sales
481506,Bluma,Rehfuss,Sales
481513,Shay,Gustavson,Sales
481514,Yuqun,Restivo,Sales
481517,Palash,Peris,Sales
481517,Palash,Peris,Sales
481518,Panayotis,Duclos,Sales
481522,Paddy,Feinberg,Sales
481526,Shim,Stemann,Sales
481527,Marco,Mahmud,Sales
481527,Marco,Mahmud,Sales
481537,Yucai,Munch,Sales
481537,Yucai,Munch,Sales
481547,Marin,Rajcani,Sales
481551,Akemi,Bednarek,Sales
481569,Huican,Hutter,Sales
481570,Arnould,Standera,Sales
481586,Gaetan,Keohane,Sales
481588,Jessie,Stranks,Sales
481591,Masamitsu,Melski,Sales
481596,Sanjai,Massonet,Sales
481599,Hausi,Kawashima,Sales
481599,Hausi,Kawashima,Sales
481636,Yannik,Bahl,Sales
481640,Khoa,Shrader,Sales
481641,Miomir,Hammerschmidt,Sales
481645,Pantung,Solares,Sales
481652,Roddy,Debuse,Sales
481658,Mingsen,Vanwelkenhuysen,Sales
481660,Babette,Yeung,Sales
481670,Suvo,Bodoff,Sales
481679,Nobuyoshi,Hatcliff,Sales
481694,Adas,Baumann,Sales
481695,Bikash,Pusterhofer,Sales
481708,Christfried,Salverda,Sales
481712,Vitaly,Jeong,Sales
481715,Lene,Cesareni,Sales
481722,Mohammad,Ullian,Sales
481743,Sukumar,Tibblin,Sales
481743,Sukumar,Tibblin,Sales
481750,Zvonko,Lieberherr,Sales
481752,Adhemar,Copas,Sales
481762,Wojceich,Stranks,Sales
481775,Gao,Hartvigsen,Sales
481777,Shooichi,Gruenwald,Sales
481787,Dulce,Gecsel,Sales
481815,Khedija,Jenevein,Sales
481847,Kiyotoshi,Saoudi,Sales
481857,Ulises,Ecklund,Sales
481870,Mansur,Serov,Sales
481872,Moty,Usdin,Sales
481883,Paris,Zeilberger,Sales
481886,Danai,Erdmenger,Sales
481892,Chaitali,Baezner,Sales
481894,Parke,Yurov,Sales
481894,Parke,Yurov,Sales
481904,Mostafa,Heystek,Sales
481945,Danae,Stiles,Sales
481947,Gift,Peac,Sales
481953,Yishai,Brickell,Sales
481954,Shugo,Comte,Sales
481961,Arne,Zumaque,Sales
481961,Arne,Zumaque,Sales
481975,Dayanand,Gruenwald,Sales
481981,Claudi,Spieker,Sales
481983,Odysseas,Servieres,Sales
481985,Constantine,Vakili,Sales
481987,Saeed,Smailagic,Sales
481988,Vatsa,Kambil,Sales
481988,Vatsa,Kambil,Sales
481991,Serap,Molenkamp,Sales
481992,Kwan,Bednarek,Sales
481995,Kwok,Snyers,Sales
482007,Satyanarayana,Schrooten,Sales
482020,Manu,Azumi,Sales
482020,Manu,Azumi,Sales
482024,Byong,Hofting,Sales
482035,Conal,Beausoleil,Sales
482036,Alper,Badache,Sales
482050,Vugranam,Shrader,Sales
482056,Heejo,Pehl,Sales
482064,Girolamo,Fairtlough,Sales
482074,Sven,Strandh,Sales
482077,Mihalis,Peternell,Sales
482077,Mihalis,Peternell,Sales
482078,Ohad,Sanella,Sales
482087,Guozhong,Skafidas,Sales
482091,Garnik,Kuhnemann,Sales
482093,Ramzi,Vieri,Sales
482095,Tomofumi,Dymetman,Sales
482112,Ronghao,Bamford,Sales
482119,Mitsuyuki,Emden,Sales
482123,Nobuyoshi,Mungall,Sales
482127,Georgy,Pena,Sales
482127,Georgy,Pena,Sales
482135,Aris,Albarhamtoshy,Sales
482136,Jayson,Tibblin,Sales
482136,Jayson,Tibblin,Sales
482144,Kensei,Shinomoto,Sales
482150,Przemyslawa,Gluchowski,Sales
482157,Oscar,Mitzlaff,Sales
482160,Kamakshi,Kumaresan,Sales
482165,Tonny,Makrucki,Sales
482172,Moon,Olivero,Sales
482188,Akemi,Panwar,Sales
482194,Fan,Tasistro,Sales
482207,Satyanarayana,Perl,Sales
482214,Dung,Michaeli,Sales
482216,Moss,Zumaque,Sales
482222,Zongyan,Wossner,Sales
482230,Dinah,Christ,Sales
482237,Xiaopeng,Ranka,Sales
482263,Kaijung,Pavlopoulou,Sales
482268,Dekang,Waschkowski,Sales
482268,Dekang,Waschkowski,Sales
482277,Georgy,Detkin,Sales
482282,Ewing,Taneja,Sales
482289,Fumitaka,Cooman,Sales
482289,Fumitaka,Cooman,Sales
482297,Khedija,Lorho,Sales
482300,Carrsten,Showalter,Sales
482306,Kiyomitsu,Alencar,Sales
482308,Shietung,Georg,Sales
482311,Shen,Iisaku,Sales
482317,Bernice,Engelmann,Sales
482317,Bernice,Engelmann,Sales
482333,Harjit,Pelz,Sales
482338,Tokuyasu,Waschkowski,Sales
482339,Vishwani,Poujol,Sales
482345,Lorien,Coney,Sales
482349,Arlette,Munos,Sales
482355,Golgen,Kulisch,Sales
482355,Golgen,Kulisch,Sales
482356,Bikash,Decaestecker,Sales
482363,Lenore,Georg,Sales
482366,Adil,Schurmann,Sales
482376,Niranjan,Kusakabe,Sales
482379,Shalesh,Gulla,Sales
482382,Gererd,Maginnis,Sales
482384,Malu,Rothenberg,Sales
482386,Subir,McFarlin,Sales
482391,Arnould,Anger,Sales
482404,Ger,Verhaegen,Sales
482413,Zhigen,Melski,Sales
482414,Hatim,Czap,Sales
482427,Hatsukazu,Andreotta,Sales
482429,Wonhee,Guardalben,Sales
482438,Nathan,Gulik,Sales
482438,Nathan,Gulik,Sales
482455,Petter,Gluchowski,Sales
482458,Zdislav,Bresenham,Sales
482459,Yoshimitsu,Herath,Sales
482460,Breannda,Vieri,Sales
482469,Dayanand,Rahier,Sales
482480,Herbert,Birjandi,Sales
482483,Debaprosad,Landherr,Sales
482493,Lalit,VanScheik,Sales
482493,Lalit,VanScheik,Sales
482497,Tesuro,Nivat,Sales
482514,Geoff,Constantine,Sales
482523,Adam,Plessier,Sales
482539,Bikash,Pehl,Sales
482541,Teruyuki,Masaki,Sales
482551,Sashi,Gluchowski,Sales
482555,Hyuncheol,Mansanne,Sales
482563,Kayoko,Ratzlaff,Sales
482565,Herb,Zlotek,Sales
482568,Fai,Tyugu,Sales
482573,Ger,Escriba,Sales
482577,Masadi,Validov,Sales
482583,Danil,Wielonsky,Sales
482602,Aamer,Lagarias,Sales
482623,Sampalli,Honiden,Sales
482625,Siamak,Michaeli,Sales
482640,Shmuel,Chandrasekhar,Sales
482648,Kinh,Velardi,Sales
482654,Lokesh,Iisaka,Sales
482659,Zhenbing,Passino,Sales
482666,Sandeepan,Pappas,Sales
482672,Ymte,Molenaar,Sales
482679,Krister,Decleir,Sales
482701,Vitaly,Diderrich,Sales
482711,Alois,Jarecki,Sales
482715,Kwangyoen,Guting,Sales
482730,Gio,Detkin,Sales
482738,Munehiko,Peral,Sales
482747,Sumali,Lichtner,Sales
482748,Udaiprakash,Dusink,Sales
482765,Hailing,Nitsche,Sales
482776,Kristin,Beilner,Sales
482779,Leah,Nitsch,Sales
482789,Theron,Marsiglia,Sales
482793,Lech,Walston,Sales
482806,Ebru,Kaminger,Sales
482808,Maya,Waeselynck,Sales
482813,Dipayan,Veccia,Sales
482816,Freyja,Naumovich,Sales
482819,Mostafa,Merkl,Sales
482820,Weiye,Barriga,Sales
482823,Henk,Sidhu,Sales
482828,Quingbo,Kavvadias,Sales
482829,Arup,Melski,Sales
482840,Shahar,Binkley,Sales
482844,Hauke,Jervis,Sales
482846,Samphel,Quittner,Sales
482856,Sashi,Salvesen,Sales
482856,Sashi,Salvesen,Sales
482862,Shaw,Anido,Sales
482863,Xiaobin,Spieker,Sales
482868,Arunas,Iivonen,Sales
482870,Yucel,Zlotek,Sales
482878,Chikara,Denti,Sales
482883,Sanjai,Cheshire,Sales
482886,Gritta,Pavlopoulou,Sales
482888,Apostol,Brookman,Sales
482889,Souichi,Restivo,Sales
482894,Greger,Takanami,Sales
482909,Magy,Chvatal,Sales
482933,Sadegh,Lubachevsky,Sales
482935,Xiaoheng,Besancenot,Sales
482953,Rafail,Kilgour,Sales
482955,Branimir,Zykh,Sales
482968,Premal,Walston,Sales
482980,Ulf,Domenig,Sales
482983,Hyuckchul,Bhattacharjee,Sales
482983,Hyuckchul,Bhattacharjee,Sales
482992,Kellyn,Velardi,Sales
482994,Miyeon,Garrabrants,Sales
482996,Wonhee,Lovengreen,Sales
483019,Kamran,Rosti,Sales
483032,Anneke,Hiroyama,Sales
483032,Anneke,Hiroyama,Sales
483033,Jongsuk,Percebois,Sales
483042,Niranjan,Anguita,Sales
483049,Conor,Rosiles,Sales
483051,Mingdong,Bain,Sales
483052,Van,Waschkowski,Sales
483065,Sudhanshu,Bahi,Sales
483069,Masaru,Baek,Sales
483074,Shigeo,Heijenga,Sales
483075,Lalit,Lamma,Sales
483082,Zito,Pileggi,Sales
483083,Oldrich,Gente,Sales
483094,Waiman,Servieres,Sales
483104,Dante,Daescu,Sales
483114,Fumiyo,Douceur,Sales
483120,Filipp,Ghemri,Sales
483123,Masaki,Ducloy,Sales
483128,Suzette,Brookner,Sales
483131,Luise,Narwekar,Sales
483135,Khedija,Denos,Sales
483136,Marjo,Perko,Sales
483136,Marjo,Perko,Sales
483140,Sigeru,Sridhar,Sales
483144,Janalee,Morton,Sales
483146,Jackson,Krybus,Sales
483150,Aria,Delgrossi,Sales
483151,Zhensheng,Clemencon,Sales
483152,Nevio,Hartvigsen,Sales
483158,Sumant,Weisert,Sales
483161,Yuguang,Yeung,Sales
483162,Mandell,Herath,Sales
483182,Subhada,Lores,Sales
483182,Subhada,Lores,Sales
483183,Oscar,Ciolek,Sales
483185,Khatoun,Ebeling,Sales
483189,Guadalupe,Gente,Sales
483198,Kazuhiro,Rouquie,Sales
483200,Mototsugu,Berstel,Sales
483200,Mototsugu,Berstel,Sales
483208,Aran,Garnick,Sales
483212,Chirstian,Birnbaum,Sales
483218,Quingbo,Nicolson,Sales
483233,Alexius,Copas,Sales
483233,Alexius,Copas,Sales
483240,Urs,Ruemmler,Sales
483251,Bedir,Maquelin,Sales
483253,Tse,Schwartzbauer,Sales
483253,Tse,Schwartzbauer,Sales
483262,Vivian,Billawala,Sales
483277,Bikash,Stroustrup,Sales
483285,Zhenhua,Baezner,Sales
483300,Giordano,Matzen,Sales
483312,Renee,Sommer,Sales
483312,Renee,Sommer,Sales
483315,Mariangiola,Klassen,Sales
483319,Hirochika,Koprowski,Sales
483323,Jayesh,Parfitt,Sales
483342,Jiakeng,Baik,Sales
483347,Maik,Guenter,Sales
483348,Christoph,Covnot,Sales
483348,Christoph,Covnot,Sales
483350,Ramya,Wiegley,Sales
483353,Mizuhito,Litvinov,Sales
483354,Ekawit,Speel,Sales
483358,Yakichi,Millington,Sales
483369,Nidapan,Delaune,Sales
483370,Berni,Kumaresan,Sales
483372,Zhiguo,Domenig,Sales
483374,Sreekrishna,Swiler,Sales
483384,Arne,Varman,Sales
483386,Marla,Horswill,Sales
483386,Marla,Horswill,Sales
483396,Fay,Gecsel,Sales
483402,Seongbin,Grandbois,Sales
483410,Gor,Haraldson,Sales
483416,Kwan,Aamodt,Sales
483426,Shmuel,Willoner,Sales
483428,Owen,Boreale,Sales
483428,Owen,Boreale,Sales
483429,Marco,Vural,Sales
483431,Sastry,Perly,Sales
483434,Georgy,Aloia,Sales
483438,Otmar,Hofstetter,Sales
483438,Otmar,Hofstetter,Sales
483448,Fun,Peternell,Sales
483448,Fun,Peternell,Sales
483459,Giri,Winter,Sales
483466,Leszek,Fujisaki,Sales
483472,Gita,Pesch,Sales
483474,JoAnna,Asmuth,Sales
483496,Kiyomitsu,Hiraishi,Sales
483496,Kiyomitsu,Hiraishi,Sales
483499,Murthy,Vieri,Sales
483500,Sanjai,Wossner,Sales
483507,Kendra,Kitai,Sales
483509,Poorav,Seiwald,Sales
483519,Duangkaew,Papsdorf,Sales
483531,Sandeepan,Slutz,Sales
483533,Doowon,Leaver,Sales
483538,Jackson,Merlo,Sales
483539,Gurbir,Hiroyama,Sales
483540,Rajmohan,Diderrich,Sales
483549,Chaitali,Chenney,Sales
483561,Amalendu,Ranft,Sales
483572,Bedrich,Stroustrup,Sales
483572,Bedrich,Stroustrup,Sales
483582,Kazuhito,Callaway,Sales
483582,Kazuhito,Callaway,Sales
483586,Nahla,Pardalos,Sales
483601,Duangkaew,Varker,Sales
483604,Subhash,Wendorf,Sales
483605,Theron,Collette,Sales
483607,Shaowen,Gelosh,Sales
483611,Goncalo,Einsfeld,Sales
483621,Marin,Dulin,Sales
483635,Marsja,Backhouse,Sales
483650,Augustine,Peac,Sales
483651,Sanjoy,Slobodova,Sales
483656,Mana,Serot,Sales
483660,Chinho,Kaiserswerth,Sales
483662,Otmar,Frolund,Sales
483667,Adhemar,Baik,Sales
483677,Mario,Impagliazzo,Sales
483688,Chinho,Peroz,Sales
483690,Shem,Erbe,Sales
483692,Mayumi,Merey,Sales
483695,Mamdouh,Sommer,Sales
483717,Jianhao,Paciorek,Sales
483737,Tsuneo,Jervis,Sales
483737,Tsuneo,Jervis,Sales
483741,Pohua,Rijckaert,Sales
483770,Zeydy,Szemeredi,Sales
483775,Moty,DuBourdieux,Sales
483775,Moty,DuBourdieux,Sales
483792,Irena,Unno,Sales
483794,Hausi,Alvarado,Sales
483798,Sudharsan,Attimonelli,Sales
483801,Sajjan,Rosin,Sales
483803,Magy,Rohrbach,Sales
483806,Moni,Peron,Sales
483808,Ipke,Peir,Sales
483820,Valery,Birrer,Sales
483821,Arunachalam,Fujisaki,Sales
483821,Arunachalam,Fujisaki,Sales
483828,Tommaso,Codenie,Sales
483834,Tse,Oppitz,Sales
483835,Yishay,Cools,Sales
483839,Jaewon,Maksimenko,Sales
483840,Manohar,Morrey,Sales
483841,Kwan,Swift,Sales
483842,Marjo,DiGiano,Sales
483846,Chikara,Merks,Sales
483847,Feipei,Serot,Sales
483849,Yakichi,Flowers,Sales
483854,Deniz,Borstler,Sales
483857,Maria,Rabejac,Sales
483858,Randy,Papadias,Sales
483864,Zhensheng,Heering,Sales
483873,Sashi,Zultner,Sales
483876,Tomofumi,Crouzet,Sales
483876,Tomofumi,Crouzet,Sales
483887,Serap,Billawala,Sales
483904,Xiaoqiang,Berztiss,Sales
483904,Xiaoqiang,Berztiss,Sales
483926,Supot,Peck,Sales
483931,Sadun,Benveniste,Sales
483931,Sadun,Benveniste,Sales
483951,Teunis,Parhami,Sales
483954,Ohad,Morrow,Sales
483956,Goo,Garrabrants,Sales
483959,Yaghout,Welham,Sales
483965,Xiaoqiu,Leuchs,Sales
483971,Yuriy,Irland,Sales
483976,Claude,Gerlach,Sales
483981,Shuky,Halevi,Sales
483983,Shigeu,Ravishankar,Sales
483986,Siamak,Radhakrishnan,Sales
483999,Jouko,Barvinok,Sales
484000,Bezalel,Reeker,Sales
484010,Udaiprakash,Narahara,Sales
484011,Shem,Gyimothy,Sales
484020,Ayakannu,Oppitz,Sales
484029,Shaz,Ramsak,Sales
484036,Toshimitsu,Kolinko,Sales
484047,Danel,Leivant,Sales
484055,Shietung,Pena,Sales
484066,Arif,Zaccaria,Sales
484086,Marsha,Cullers,Sales
484087,Herb,Tagansky,Sales
484096,Garnet,Kugler,Sales
484105,Hercules,Portugali,Sales
484111,Uta,Zyda,Sales
484112,Odysseas,Gammage,Sales
484143,Wayne,Chinal,Sales
484143,Wayne,Chinal,Sales
484153,Claudi,Pardalos,Sales
484153,Claudi,Pardalos,Sales
484183,Udi,Cronin,Sales
484188,Aimee,Aloisi,Sales
484191,Mani,Gente,Sales
484191,Mani,Gente,Sales
484193,Zengping,Lemarechal,Sales
484201,Huai,Niizuma,Sales
484206,Mana,Berstel,Sales
484208,Lidong,Ebeling,Sales
484209,Sanjai,Soloway,Sales
484211,Takanari,Henseler,Sales
484211,Takanari,Henseler,Sales
484217,JoAnne,Gomatam,Sales
484222,Suebskul,Brodal,Sales
484222,Suebskul,Brodal,Sales
484238,Moty,Marzano,Sales
484256,Nobuyoshi,Paludetto,Sales
484260,Subhada,Sullins,Sales
484262,Sushant,Bonifati,Sales
484262,Sushant,Bonifati,Sales
484271,Hauke,Pettey,Sales
484282,Tetsushi,Anick,Sales
484286,Prasadram,DasSarma,Sales
484305,Tuval,Mawatari,Sales
484318,Weijing,Marchegay,Sales
484319,Younwoo,Siprelle,Sales
484325,Yuping,Callaway,Sales
484325,Yuping,Callaway,Sales
484329,Mats,Pettis,Sales
484342,Guangming,Delgrange,Sales
484349,Bluma,Swiss,Sales
484352,Munehiro,Nannarelli,Sales
484352,Munehiro,Nannarelli,Sales
484356,Narain,Bonifati,Sales
484361,Ugo,Hempstead,Sales
484361,Ugo,Hempstead,Sales
484368,Yechiam,Litvinov,Sales
484387,Fumiyo,Rajaraman,Sales
484393,Ottavia,Lanteri,Sales
484396,Janalee,Lortz,Sales
484398,Qiwen,Borstler,Sales
484403,Arnould,Minakawa,Sales
484424,Yifei,Pashtan,Sales
484427,Kerryn,Haldar,Sales
484440,Munehiko,Dayang,Sales
484447,Christophe,Rajaraman,Sales
484456,Emdad,Kalsbeek,Sales
484458,Xiaocheng,Bahk,Sales
484480,Doohun,Salvesen,Sales
484482,Vishv,Improta,Sales
484489,Gritta,Wendorf,Sales
484489,Gritta,Wendorf,Sales
484491,Atreye,Maierhofer,Sales
484499,Sergi,Ramras,Sales
484499,Sergi,Ramras,Sales
484502,Jessie,Matzat,Sales
484504,Gou,Orlowski,Sales
484522,Denis,Paciorek,Sales
484532,Arif,Vidya,Sales
484561,Feiyu,Bridgland,Sales
484568,Alexius,Bahr,Sales
484572,Mart,Pettis,Sales
484574,Gal,Thimonier,Sales
484583,Xiping,Jording,Sales
484597,Alejandro,Barriga,Sales
484602,Kenroku,Akiyama,Sales
484605,Keung,Lorho,Sales
484610,Jayson,Ranta,Sales
484610,Jayson,Ranta,Sales
484612,Mohan,Junet,Sales
484619,Fei,Fargier,Sales
484621,Mircea,Zockler,Sales
484637,Randi,Lund,Sales
484637,Randi,Lund,Sales
484641,Laurentiu,Pouyioutas,Sales
484651,Mayumi,Nicolson,Sales
484663,Miyeon,Tetzlaff,Sales
484676,Erez,Barbanera,Sales
484683,Iara,Ranai,Sales
484694,Salvador,Alvarado,Sales
484694,Salvador,Alvarado,Sales
484696,Jacopo,Zaumen,Sales
484702,Sanjay,Plotkin,Sales
484716,Yinlin,Schlumberger,Sales
484725,Martina,Merel,Sales
484728,Mokhtar,Rosaz,Sales
484730,Subhrajyoti,Solovay,Sales
484734,Rafols,Keohane,Sales
484736,Radhakrishnan,Stamatiou,Sales
484738,Yuriy,Montemayor,Sales
484748,Shridhar,Orlowska,Sales
484751,Nobuyoshi,Coombs,Sales
484754,Mario,Hebert,Sales
484777,Chriss,Hettesheimer,Sales
484793,Beshir,Vadhan,Sales
484794,Uri,Comte,Sales
484799,Peternela,Roohalamini,Sales
484808,Siddarth,Bale,Sales
484808,Siddarth,Bale,Sales
484811,Fusako,Schrift,Sales
484829,Maris,Hettesheimer,Sales
484842,Mack,Conia,Sales
484856,Martine,Junet,Sales
484900,Deborah,Halevi,Sales
484914,Weijing,Crelier,Sales
484916,Maren,Hofstetter,Sales
484928,Yuchang,Litzler,Sales
484933,Masako,Beerel,Sales
484934,Magy,Aamodt,Sales
484943,Danel,Iivonen,Sales
484946,Narain,Fritzsche,Sales
484972,Naraig,Barbanera,Sales
484980,Dulce,Montresor,Sales
484981,Toshiko,Anger,Sales
484985,Fei,Gide,Sales
484985,Fei,Gide,Sales
484989,Clyde,Jumpertz,Sales
484990,Sham,Bernini,Sales
484997,Ravishankar,Oppitz,Sales
485000,Conor,Quaggetto,Sales
485001,Perry,Jiang,Sales
485004,Mohammed,Keohane,Sales
485009,Fei,Baer,Sales
485020,Zito,Zirintsis,Sales
485032,Subhankar,Vesel,Sales
485037,Ennio,Bolsens,Sales
485039,Shugo,Zhang,Sales
485039,Shugo,Zhang,Sales
485041,Chaitali,Bugaenko,Sales
485053,Tokuyasu,Benantar,Sales
485055,Cullen,Zyda,Sales
485058,Jamaludin,Curless,Sales
485063,Sadok,Gecsel,Sales
485066,Subir,Rabehasaina,Sales
485067,Leen,Waleschkowski,Sales
485067,Leen,Waleschkowski,Sales
485069,Alassane,Riexinger,Sales
485080,Randy,Cochrane,Sales
485083,Holgard,Huxford,Sales
485090,Hongzhu,Chinen,Sales
485117,Gunilla,Gini,Sales
485130,Eldridge,Brlek,Sales
485130,Eldridge,Brlek,Sales
485151,Feipei,Camarinopoulos,Sales
485162,Ekawit,Manderick,Sales
485163,Zhensheng,Rusmann,Sales
485170,Kagan,Condotta,Sales
485172,Stella,Parascandalo,Sales
485176,Xudong,Ellozy,Sales
485181,Berthier,Salvesen,Sales
